date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-17,-3.9055050960569604,-4.7412008238441805,-3.062936044835807,47035598960
2025-03-04,5.8826567122726106,2.4899679583725893,9.198971789539607,47035599495
2025-03-05,5.773137664495581,2.386253868082416,9.172582654534793,47035599495
2025-03-06,5.663618616718554,2.343837187409719,9.065687348721765,47035599495
2025-03-07,5.554099568941526,2.2179720599158173,9.246344604213311,47035599495
2025-03-08,5.444580521164498,1.8944678908253614,8.904126312966504,47035599495
2025-03-09,5.335061473387471,1.868263852719262,8.874558536842116,47035599495
2025-03-10,5.225542425610442,1.8069651054449487,8.785537764526058,47035599495
2025-03-11,5.116023377833415,1.7291526901198606,8.241334947971245,47035599495
2025-03-12,5.006504330056387,1.6781280278455901,8.456956005650621,47035599495
2025-03-13,4.896985282279359,1.553046695268886,8.45925120621331,47035599495
2025-03-14,4.787466234502331,1.259863381123227,8.256260702470327,47035599495
2025-03-15,4.677947186725303,1.2470555637758498,7.877736016742331,47035599495
2025-03-16,4.568428138948275,1.4889082439996193,7.873103447754291,47035599495
2025-03-17,4.458909091171249,0.9107790315406504,7.6244403599231445,47035599495
2025-03-18,4.34939004339422,0.7741361572533403,7.5057257680781895,47035599495
2025-03-19,4.239870995617192,0.7562042849382581,7.728381230388779,47035599495
2025-03-20,4.130351947840165,0.8973562591752459,7.530538048138746,47035599495
2025-03-21,4.0208329000631355,0.5363757313727107,7.422481256392391,47035599495
2025-03-22,3.911313852286109,0.6326214172475619,7.526060709927272,47035599495
2025-03-23,3.80179480450908,0.4868720839343969,7.210280407403129,47035599495
2025-03-24,3.6922757567320534,0.18426595811286822,6.831896654556027,47035599495
2025-03-25,3.582756708955025,0.02489911846177292,6.978221526465865,47035599495
2025-03-26,3.473237661177997,-0.10738523571128188,6.9310533635445895,47035599495
2025-03-27,3.3637186134009687,-0.016568669812327536,6.811055483913642,47035599495
2025-03-28,3.2541995656239404,-0.12019969893620369,6.714181087522436,47035599495
2025-03-29,3.144680517846913,-0.2461195031725591,6.516428164885203,47035599495
2025-03-30,3.0351614700698857,-0.41429779670768374,6.597207675574839,47035599495
2025-03-31,2.9256424222928583,-0.7326599016002626,6.143055613514732,47035599495
2025-03-04,10.17488338533676,6.691674663650207,13.312510039308314,47035599949
2025-03-05,10.350358206735597,6.90300227479304,13.646441368091862,47035599949
2025-03-06,10.525833028134434,7.078759165777521,13.888546084653077,47035599949
2025-03-07,10.70130784953327,7.435408074109318,14.186579642736712,47035599949
2025-03-08,10.876782670932107,7.486698777366494,14.08276178358562,47035599949
2025-03-09,11.052257492330947,7.749544689072763,14.393918281586028,47035599949
2025-03-10,11.227732313729783,7.817686947914041,14.29253829782727,47035599949
2025-03-11,11.40320713512862,8.179760514764713,14.800896051169515,47035599949
2025-03-12,11.57868195652746,8.213072248647219,14.886646682948685,47035599949
2025-03-13,11.754156777926296,8.528711669635909,15.030206489503199,47035599949
